movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage
28387,28387,Kicking and Screaming,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",1995-10-06,/ynAtSpTou7snNOq32djzILw9VCA.jpg,/hyG7Y6r0aQnE5ssoTyq8xSQmS25.jpg,6.172,233,1.1819,MOVIE,en
48750,48750,Les Miserables,Les Misérables,"In WWII France, poor and illiterate Henri Fortin is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",1995-03-22,/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg,/elJMAU9XXxk02KmZ7zlQtFlBq0J.jpg,6.7,83,0.9048,MOVIE,fr
20927,20927,Bed of Roses,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",1996-01-26,/zCXvHCEm8334d0d646ldDkXnKws.jpg,/p4JS5EvUKzCkqgHZdW7zdvm7sl.jpg,5.847,121,4.5693,MOVIE,en
36929,36929,Big Bully,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",1996-01-26,/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,/tYGxW8kkZD8sCOIDi5je9Vk2Wjx.jpg,4.6,77,7.5321,MOVIE,en
9102,9102,Screamers,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",1995-09-08,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,/7LMy4tZggDRa31ycv5ccnPtLspV.jpg,6.224,585,1.6392,MOVIE,en
124626,124626,Nico Icon,Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",1995-09-08,/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,/p5QEdBIWuBu3VRc71RvGe9nJFvJ.jpg,7.5,10,3.3809,MOVIE,en
27526,27526,The Crossing Guard,The Crossing Guard,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",1995-01-26,/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg,/oi9RFxqb5Tncm7VvDnVT6sZUWyH.jpg,6.0,282,2.7911,MOVIE,en
9623,9623,The Juror,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",1996-02-02,/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,/g0CGOIl3H1FDsqHpPzlfkhXAtv8.jpg,5.671,427,2.1801,MOVIE,en
46785,46785,The White Balloon,بادکنک سفید,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,1995-01-02,/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,/jRLhcuyTPgcaCzrTKVTVrFDWrYo.jpg,7.5,102,0.5268,MOVIE,fa
400,400,Things to Do in Denver When You're Dead,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,1995-12-01,/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,/J4l8AvrK8ByAjnoKposMLh3ubL.jpg,6.452,416,1.5958,MOVIE,en
880,880,Antonia's Line,Antonia,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",1995-09-21,/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,/sOkUBkwq21ZEThCX7wboY2Xl3m5.jpg,6.904,140,0.8828,MOVIE,nl
146599,146599,Once Upon a Time... When We Were Colored,Once Upon a Time... When We Were Colored,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,1996-01-26,/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,/jWgp2Ai4jwRPhYlCnctMDMWzO6e.jpg,3.6,5,0.4248,MOVIE,en
8447,8447,Angels and Insects,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",1995-09-10,/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,/h5PrPi1fnGACJiYoIJxBpAkqhGU.jpg,6.134,56,4.9681,MOVIE,en
10534,10534,White Squall,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",1996-02-02,/muhTVa52IufjTaqNseXFQUAEuyG.jpg,/kpVQHZrBLUsB35S1pTbP8apgT5W.jpg,6.3,393,2.6746,MOVIE,en
17414,17414,Dunston Checks In,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",1996-01-12,/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,/ArNNCDc3Ndg9d0PkkOYHsZeLsbo.jpg,5.369,241,3.8801,MOVIE,en
13997,13997,Black Sheep,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",1996-02-01,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,/rJbDh4nIjxQFlFjK6k2SktTTT01.jpg,6.067,446,1.6862,MOVIE,en
2086,2086,Nick of Time,Nick of Time,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,1995-11-22,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,/u1JzntSiNw9vUCqYIOcNDajWwdZ.jpg,6.231,778,2.2208,MOVIE,en
9095,9095,Mary Reilly,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",1996-02-23,/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,/mErnrp6gxgSw7eYVnuos3k8EkWf.jpg,5.757,336,1.4326,MOVIE,en
12158,12158,Vampire in Brooklyn,Vampire in Brooklyn,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",1995-10-26,/fodPA5x3REtOwColG17CucreZqM.jpg,/ApVoaz7bRhymILlbHCoL3k3EFxC.jpg,5.08,619,1.3347,MOVIE,en
9283,9283,Beautiful Girls,Beautiful Girls,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",1996-02-09,/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,/5VfgNZJvJ6FcwF3PPQbpUIzILkQ.jpg,6.637,390,4.1062,MOVIE,en
9208,9208,Broken Arrow,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",1996-02-09,/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,/446lXnrT0vSIkeClW8bCN8KrnxN.jpg,6.1,1623,3.6594,MOVIE,en
40154,40154,In the Bleak Midwinter,In the Bleak Midwinter,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",1995-09-29,/lam5mVjru6yhgG8N1MHCqAUrxzL.jpg,/iAxwce4twFKiBrW10rxnoTPfnuB.jpg,7.1,42,0.6634,MOVIE,en
406,406,La Haine,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",1995-05-31,/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,/k61xLJgPo7ScxHLLiBzTM9IDaB7.jpg,8.082,4421,5.1061,MOVIE,fr
63076,63076,Heidi Fleiss: Hollywood Madam,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",1995-12-27,/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,/1Hvs7hsAfDxtXPGqq5ZGSX4Aphb.jpg,6.6,14,2.0625,MOVIE,en
11062,11062,City Hall,City Hall,"The accidental shooting of a boy in New York City leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",1996-02-16,/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg,/9z9SwlbhlV1oaai2gPhyRE8xpIG.jpg,5.9,308,1.9079,MOVIE,en
13685,13685,Bottle Rocket,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",1996-02-21,/wOPiNYt9V3Cbr9Izeddwj7nU8RT.jpg,/yTDwyUEYHZTK35z7Iyp4QHxvVj9.jpg,6.7,1151,7.8101,MOVIE,en
47475,47475,Mr. Wrong,Mr. Wrong,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",1996-02-16,/csSkKS6rcGjG8jjpwKZPVCD7Kiq.jpg,/sNMFqW8HCorpOQYpAOGXb7ADQSV.jpg,3.952,63,0.7333,MOVIE,en
2045,2045,Unforgettable,Unforgettable,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",1996-02-23,/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,/qiHv4wmDEZsz1aMihaAMWhguhio.jpg,5.598,112,1.1851,MOVIE,en
9614,9614,Happy Gilmore,Happy Gilmore,"Failed hockey player-turned-golf whiz Happy Gilmore — whose unconventional approach and antics on the green courts the ire of rival Shooter McGavin — is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",1996-02-16,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,/As7NuiDRM4EO7LlJn2u8JWWsABp.jpg,6.672,3224,5.8881,MOVIE,en
688,688,The Bridges of Madison County,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,1995-06-02,/aCBrhOQjhG397GLkEZ49zReQEKX.jpg,/4TnGcUsyd6ixuLWHaaEG5BGkAIp.jpg,7.703,2317,4.6043,MOVIE,en
11907,11907,Nobody Loves Me,Keiner liebt mich,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",1994-11-07,/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg,/63BX5ZE1SgT2EIzu2WWiva1jQtH.jpg,6.157,35,2.1201,MOVIE,de
10874,10874,Muppet Treasure Island,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",1996-02-16,/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,/3RfNxQhvseerf9dNlo1dmL09RLr.jpg,6.685,449,5.676,MOVIE,en
89333,89333,Catwalk,Catwalk,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",1995-12-08,/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg,/uvUzW1MKfu5jwd6DuidnMVxU2vS.jpg,7.5,8,5.0771,MOVIE,en
197,197,Braveheart,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995-05-24,/or1gBugydmjToAEq7OZY0owwFk.jpg,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,7.941,10853,12.4464,MOVIE,en
103,103,Taxi Driver,Taxi Driver,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",1976-02-09,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,/9uddYYTNcLWpzUkl5iw1RUYhLhY.jpg,8.129,13151,14.4809,MOVIE,en
33542,33542,Rumble in the Bronx,紅番區,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",1995-01-21,/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,/5ftRls3IbR1kXnasqJEJL63LVsc.jpg,6.82,1121,3.4953,MOVIE,cn
43566,43566,Before and After,Before and After,Two parents deal with the effects when their son is accused of murdering his girlfriend.,1996-02-23,/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,/vmw1GLjWlCQJZVSaRthQYbf7Ypf.jpg,5.9,205,1.5107,MOVIE,en
51352,51352,Anne Frank Remembered,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",1995-06-08,/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,/yeE0TxjBrOM7j2mSYPSwizsM9bR.jpg,7.7,23,1.634,MOVIE,en
16934,16934,The Young Poisoner's Handbook,The Young Poisoner's Handbook,"Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.",1995-01-20,/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,/ogEZl7DzCOS6gmrby2N7MSqe2JS.jpg,6.6,52,0.3614,MOVIE,en
